date_valo,code_titre,famille_source,prix_moteur,prix_manar,ecart,status,date_emission,date_echeance,maturite_residuelle,capital_restant_du,taux_coupon,coupon_couru,dirty_price,clean_price,ytm,courbe_utilisee,pilier_avant,pilier_apres,taux_pilier_avant,taux_pilier_apres,taux_interpole,methode_interpolation,zone_CT_LT,nb_flux_futurs,prochain_flux_date,prochain_flux_montant,somme_flux_actualises,cause_probable,commentaire_diagnostic,type_taux_FIX_REV,type_amortissement_AA_ZC_TA,periodicite_AN_SEM_TRI,base_calcul,categorie_ORD_OBL_FPCT_BDT_BSF_CD,piliers_CT_LT_disponibles,moteur_ATP_ZC,detail_flux_json,point_CT,point_LT,passage_CT_LT_transition,joint_J
2026-03-06,9690,bam_piliers,100584.430181,100586.93,-2.4998,ECART,19/06/2025,2027-06-21,13.0,100000.0,2.73,2335.6667,102920.096881,100584.430181,0.027,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-03-06),1.0,73.0,0.0225,0.0225,0.0225,vba_interpolate(grille_CT),CT,1,2026-03-19,100682.5,100587.00862558211,problème taux révisable,Titre REV : maturité résiduelle révisée / flux réduit. | Δtaux_interp=0.00039048; Δcoupon_couru=1911.000000; signe_ecart même sens=True; stabilité |Δécart|=0.0187,REV,AUTRE,TRI,R/360,OBL,"CT[1,73,164,192];LT[374,1501,1865,3391,4882,7101,10636]",ATP,"[{""date"": ""2026-03-19"", ""cash"": 100682.5, ""df"": 0.9990515593631675, ""pv"": 100587.00862558211}]",True,False,False,192.0
2026-01-02,9703,bam_piliers,97777.462966,100802.09,-3024.627,ECART,30/06/2025,2040-06-30,5293.0,100000.0,3.49,1778.4658,99555.928766,97777.462966,0.03854,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-01-02),4945.0,7164.0,0.0321,0.0349,0.0325391167192429,vba_interpolate_extrapolate(grille_LT),LT,15,2026-06-30,3490.0,97746.52930718986,problème zéro-coupon,"Moteur ZC : écarts souvent liés à maille courbe, spread ou periodicité coupon.",FIX,ZC,AN,R/R,OBL,"CT[1,73,136,255];LT[437,1564,1928,3454,4945,7164,10699]",ATP,"[{""date"": ""2026-06-30"", ""cash"": 3490.0, ""df"": 0.9816255840463797, ""pv"": 3425.873288321865}, {""date"": ""2027-06-30"", ""cash"": 3490.0, ""df"": 0.9451976659987864, ""pv"": 3298.7398543357644}, {""date"": ""2028-06-30"", ""cash"": 3490.0, ""df"": 0.9100272918935385, ""pv"": 3175.9952487084493}, {""date"": ""2029-06-30"", ""cash"": 3490.0, ""df"": 0.8762563713420171, ""pv"": 3058.1347359836395}, {""date"": ""2030-06-30"", ""cash"": 3490.0, ""df"": 0.8437386825177817, ""pv"": 2944.6480019870583}, {""date"": ""2031-06-30"", ""cash"": 3490.0, ""df"": 0.8124277182561882, ""pv"": 2835.372736714097}, {""date"": ""2032-06-30"", ""cash"": 3490.0, ""df"": 0.7821976533582288, ""pv"": 2729.8698102202184}, {""date"": ""2033-06-30"", ""cash"": 3490.0, ""df"": 0.7531704636877047, ""pv"": 2628.5649182700895}, {""date"": ""2034-06-30"", ""cash"": 3490.0, ""df"": 0.7252204668936244, ""pv"": 2531.019429458749}, {""date"": ""2035-06-30"", ""cash"": 3490.0, ""df"": 0.6983076885759089, ""pv"": 2437.093833129922}, {""date"": ""2036-06-30"", ""cash"": 3490.0, ""df"": 0.6723239779392204, ""pv"": 2346.410683007879}, {""date"": ""2037-06-30"", ""cash"": 3490.0, ""df"": 0.6473741771517904, ""pv"": 2259.3358782597484}, {""date"": ""2038-06-30"", ""cash"": 3490.0, ""df"": 0.6233502582007341, ""pv"": 2175.492401120562}, {""date"": ""2039-06-30"", ""cash"": 3490.0, ""df"": 0.6002178618067038, ""pv"": 2094.760337705396}, {""date"": ""2040-06-30"", ""cash"": 103490.0, ""df"": 0.5778840288913558, ""pv"": 59805.218149966415}]",False,True,False,255.0
2026-03-06,9703,bam_piliers,97669.836777,100666.44,-2996.6032,ECART,30/06/2025,2040-06-30,5230.0,100000.0,3.49,2380.8493,100050.686077,97669.836777,0.03925,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-03-06),4882.0,7101.0,0.0327,0.0362,0.03324889589905363,vba_interpolate_extrapolate(grille_LT),LT,15,2026-06-30,3490.0,97638.42286154995,problème zéro-coupon,"Moteur ZC : écarts souvent liés à maille courbe, spread ou periodicité coupon. | Δtaux_interp=0.00070978; Δcoupon_couru=602.383500; signe_ecart même sens=True; stabilité |Δécart|=28.0238",FIX,ZC,AN,R/R,OBL,"CT[1,73,164,192];LT[374,1501,1865,3391,4882,7101,10636]",ATP,"[{""date"": ""2026-06-30"", ""cash"": 3490.0, ""df"": 0.9878391543754222, ""pv"": 3447.5586487702235}, {""date"": ""2027-06-30"", ""cash"": 3490.0, ""df"": 0.9505308197021143, ""pv"": 3317.3525607603788}, {""date"": ""2028-06-30"", ""cash"": 3490.0, ""df"": 0.9145350640795022, ""pv"": 3191.7273736374627}, {""date"": ""2029-06-30"", ""cash"": 3490.0, ""df"": 0.8799952504974763, ""pv"": 3071.1834242361924}, {""date"": ""2030-06-30"", ""cash"": 3490.0, ""df"": 0.8467599235000974, ""pv"": 2955.19213301534}, {""date"": ""2031-06-30"", ""cash"": 3490.0, ""df"": 0.8147798157325932, ""pv"": 2843.5815569067504}, {""date"": ""2032-06-30"", ""cash"": 3490.0, ""df"": 0.783924829733782, ""pv"": 2735.8976557708993}, {""date"": ""2033-06-30"", ""cash"": 3490.0, ""df"": 0.754317853965631, ""pv"": 2632.569310340052}, {""date"": ""2034-06-30"", ""cash"": 3490.0, ""df"": 0.725829063233708, ""pv"": 2533.143430685641}, {""date"": ""2035-06-30"", ""cash"": 3490.0, ""df"": 0.6984162263494904, ""pv"": 2437.4726299597214}, {""date"": ""2036-06-30"", ""cash"": 3490.0, ""df"": 0.6719678258500498, ""pv"": 2345.167712216674}, {""date"": ""2037-06-30"", ""cash"": 3490.0, ""df"": 0.6465891997594898, ""pv"": 2256.5963071606193}, {""date"": ""2038-06-30"", ""cash"": 3490.0, ""df"": 0.6221690639975846, ""pv"": 2171.3700333515703}, {""date"": ""2039-06-30"", ""cash"": 3490.0, ""df"": 0.598671218664984, ""pv"": 2089.362553140794}, {""date"": ""2040-06-30"", ""cash"": 103490.0, ""df"": 0.5760000727760906, ""pv"": 59610.24753159761}]",False,True,False,192.0
2026-01-02,9707,bam_piliers,100605.77148,101330.95,-725.1785,ECART,30/06/2025,2032-06-30,2371.0,100000.0,3.07,1564.4384,102170.20988,100605.77148,0.03234,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-01-02),1928.0,3454.0,0.0265,0.0294,0.027341874180865006,vba_interpolate_extrapolate(grille_LT),LT,7,2026-06-30,3070.0,100590.20852830782,problème zéro-coupon,"Moteur ZC : écarts souvent liés à maille courbe, spread ou periodicité coupon.",FIX,ZC,AN,R/R,OBL,"CT[1,73,136,255];LT[437,1564,1928,3454,4945,7164,10699]",ATP,"[{""date"": ""2026-06-30"", ""cash"": 3070.0, ""df"": 0.9845123521003303, ""pv"": 3022.452920948014}, {""date"": ""2027-06-30"", ""cash"": 3070.0, ""df"": 0.9536706434898679, ""pv"": 2927.7688755138943}, {""date"": ""2028-06-30"", ""cash"": 3070.0, ""df"": 0.9237145580449464, ""pv"": 2835.8036931979855}, {""date"": ""2029-06-30"", ""cash"": 3070.0, ""df"": 0.8947774551455395, ""pv"": 2746.966787296806}, {""date"": ""2030-06-30"", ""cash"": 3070.0, ""df"": 0.8667468616400987, ""pv"": 2660.9128652351033}, {""date"": ""2031-06-30"", ""cash"": 3070.0, ""df"": 0.8395943794099799, ""pv"": 2577.5547447886383}, {""date"": ""2032-06-30"", ""cash"": 103070.0, ""df"": 0.8132215837908933, ""pv"": 83818.74864132737}]",False,True,False,255.0
2026-03-06,9707,bam_piliers,100340.359293,101293.39,-953.0307,ECART,30/06/2025,2032-06-30,2308.0,100000.0,3.07,2094.3288,102434.688093,100340.359293,0.03381,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-03-06),1865.0,3391.0,0.0282,0.030299999999999997,0.028809633027522933,vba_interpolate_extrapolate(grille_LT),LT,7,2026-06-30,3070.0,100324.15381651552,problème zéro-coupon,"Moteur ZC : écarts souvent liés à maille courbe, spread ou periodicité coupon. | Δtaux_interp=0.00146776; Δcoupon_couru=529.890400; signe_ecart même sens=True; stabilité |Δécart|=227.8522",FIX,ZC,AN,R/R,OBL,"CT[1,73,164,192];LT[374,1501,1865,3391,4882,7101,10636]",ATP,"[{""date"": ""2026-06-30"", ""cash"": 3070.0, ""df"": 0.9894881960158342, ""pv"": 3037.7287617686106}, {""date"": ""2027-06-30"", ""cash"": 3070.0, ""df"": 0.9571277082015401, ""pv"": 2938.3820641787283}, {""date"": ""2028-06-30"", ""cash"": 3070.0, ""df"": 0.9257412088605558, ""pv"": 2842.0255112019063}, {""date"": ""2029-06-30"", ""cash"": 3070.0, ""df"": 0.8954655196414776, ""pv"": 2749.0791452993362}, {""date"": ""2030-06-30"", ""cash"": 3070.0, ""df"": 0.8661799746969729, ""pv"": 2659.172522319707}, {""date"": ""2031-06-30"", ""cash"": 3070.0, ""df"": 0.8378521920826584, ""pv"": 2572.206229693761}, {""date"": ""2032-06-30"", ""cash"": 103070.0, ""df"": 0.8103770212676189, ""pv"": 83525.55958205348}]",False,True,False,192.0
2026-01-02,9714,bam_piliers,99656.319771,100905.72,-1249.4002,ECART,07/07/2025,2032-07-07,2378.0,100000.0,3.1,1520.274,101176.593771,99656.319771,0.03422,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-01-02),1928.0,3454.0,0.0265,0.0294,0.027355176933158584,vba_interpolate_extrapolate(grille_LT),LT,7,2026-07-07,3100.0,99640.05219696567,problème zéro-coupon,"Moteur ZC : écarts souvent liés à maille courbe, spread ou periodicité coupon.",FIX,ZC,AN,R/R,OBL,"CT[1,73,136,255];LT[437,1564,1928,3454,4945,7164,10699]",ATP,"[{""date"": ""2026-07-07"", ""cash"": 3100.0, ""df"": 0.9829997559038718, ""pv"": 3047.2992433020027}, {""date"": ""2027-07-07"", ""cash"": 3100.0, ""df"": 0.9504745179012898, ""pv"": 2946.4710054939983}, {""date"": ""2028-07-07"", ""cash"": 3100.0, ""df"": 0.9189407499960202, ""pv"": 2848.7163249876626}, {""date"": ""2029-07-07"", ""cash"": 3100.0, ""df"": 0.8885350795730311, ""pv"": 2754.4587466763965}, {""date"": ""2030-07-07"", ""cash"": 3100.0, ""df"": 0.8591354639951182, ""pv"": 2663.3199383848664}, {""date"": ""2031-07-07"", ""cash"": 3100.0, ""df"": 0.8307086151835377, ""pv"": 2575.1967070689666}, {""date"": ""2032-07-07"", ""cash"": 103100.0, ""df"": 0.803148304859862, ""pv"": 82804.59023105177}]",False,True,False,255.0
2026-03-06,9714,bam_piliers,99430.149867,101034.95,-1604.8001,ECART,07/07/2025,2032-07-07,2315.0,100000.0,3.1,2055.3425,101485.492367,99430.149867,0.03568,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-03-06),1865.0,3391.0,0.0282,0.030299999999999997,0.02881926605504587,vba_interpolate_extrapolate(grille_LT),LT,7,2026-07-07,3100.0,99413.24959721103,problème zéro-coupon,"Moteur ZC : écarts souvent liés à maille courbe, spread ou periodicité coupon. | Δtaux_interp=0.00146409; Δcoupon_couru=535.068500; signe_ecart même sens=True; stabilité |Δécart|=355.3999",FIX,ZC,AN,R/R,OBL,"CT[1,73,164,192];LT[374,1501,1865,3391,4882,7101,10636]",ATP,"[{""date"": ""2026-07-07"", ""cash"": 3100.0, ""df"": 0.9882553744394905, ""pv"": 3063.591660762421}, {""date"": ""2027-07-07"", ""cash"": 3100.0, ""df"": 0.9542091905216772, ""pv"": 2958.048490617199}, {""date"": ""2028-07-07"", ""cash"": 3100.0, ""df"": 0.9212474347479185, ""pv"": 2855.8670477185474}, {""date"": ""2029-07-07"", ""cash"": 3100.0, ""df"": 0.8895097276648372, ""pv"": 2757.4801557609953}, {""date"": ""2030-07-07"", ""cash"": 3100.0, ""df"": 0.8588654098416858, ""pv"": 2662.482770509226}, {""date"": ""2031-07-07"", ""cash"": 3100.0, ""df"": 0.8292768131485457, ""pv"": 2570.7581207604917}, {""date"": ""2032-07-07"", ""cash"": 103100.0, ""df"": 0.8006306629590897, ""pv"": 82545.02135108215}]",False,True,False,192.0
2026-01-02,9744,bam_piliers,100115.212125,100533.79,-418.5779,ECART,12/11/2025,2030-11-12,1775.0,100000.0,4.02,561.6986,100676.910725,100115.212125,0.04121,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-01-02),1564.0,1928.0,0.0258,0.0265,0.02620576923076923,vba_interpolate_extrapolate(grille_LT),LT,5,2026-11-12,4020.0,100104.97813993931,problème zéro-coupon,"Moteur ZC : écarts souvent liés à maille courbe, spread ou periodicité coupon.",FIX,ZC,AN,R/R,OBL,"CT[1,73,136,255];LT[437,1564,1928,3454,4945,7164,10699]",ATP,"[{""date"": ""2026-11-12"", ""cash"": 4020.0, ""df"": 0.9658556635080245, ""pv"": 3882.7397673022588}, {""date"": ""2027-11-12"", ""cash"": 4020.0, ""df"": 0.9276281091307466, ""pv"": 3729.0649987056013}, {""date"": ""2028-11-12"", ""cash"": 4020.0, ""df"": 0.8908149962950639, ""pv"": 3581.076285106157}, {""date"": ""2029-11-12"", ""cash"": 4020.0, ""df"": 0.8555574728393541, ""pv"": 3439.3410408142036}, {""date"": ""2030-11-12"", ""cash"": 104020.0, ""df"": 0.8216954051914159, ""pv"": 85472.75604801108}]",False,True,False,255.0
2026-03-06,9744,bam_piliers,100129.146669,100893.88,-764.7333,ECART,12/11/2025,2030-11-12,1712.0,100000.0,4.02,1255.5616,101384.708269,100129.146669,0.04286,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-03-06),1501.0,1865.0,0.0274,0.0282,0.027863736263736262,vba_interpolate_extrapolate(grille_LT),LT,5,2026-11-12,4020.0,100118.51430935497,problème zéro-coupon,"Moteur ZC : écarts souvent liés à maille courbe, spread ou periodicité coupon. | Δtaux_interp=0.00165797; Δcoupon_couru=693.863000; signe_ecart même sens=True; stabilité |Δécart|=346.1554",FIX,ZC,AN,R/R,OBL,"CT[1,73,164,192];LT[374,1501,1865,3391,4882,7101,10636]",ATP,"[{""date"": ""2026-11-12"", ""cash"": 4020.0, ""df"": 0.9715530002732458, ""pv"": 3905.643061098448}, {""date"": ""2027-11-12"", ""cash"": 4020.0, ""df"": 0.9316236122521201, ""pv"": 3745.1269212535226}, {""date"": ""2028-11-12"", ""cash"": 4020.0, ""df"": 0.8932325549640125, ""pv"": 3590.79487095533}, {""date"": ""2029-11-12"", ""cash"": 4020.0, ""df"": 0.8565220211380363, ""pv"": 3443.218524974906}, {""date"": ""2030-11-12"", ""cash"": 104020.0, ""df"": 0.8213202358303477, ""pv"": 85433.73093107277}]",False,True,False,192.0
2026-01-02,9755,bam_piliers,100134.984159,100137.47,-2.4858,ECART,17/12/2025,2027-12-17,74.0,100000.0,2.73,485.3333,100620.317459,100134.984159,0.0266,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-01-02),73.0,136.0,0.022099999999999998,0.0223,0.0221031746031746,vba_interpolate(grille_CT),CT,1,2026-03-17,100682.5,100148.05114621873,problème taux révisable,Titre REV : maturité résiduelle révisée / flux réduit.,REV,AUTRE,TRI,R/360,OBL,"CT[1,73,136,255];LT[437,1564,1928,3454,4945,7164,10699]",ATP,"[{""date"": ""2026-03-17"", ""cash"": 100682.5, ""df"": 0.994691740334405, ""pv"": 100148.05114621873}]",True,False,False,255.0
2026-03-06,9755,bam_piliers,100599.505408,100602.0,-2.4946,ECART,17/12/2025,2027-12-17,11.0,100000.0,2.73,2396.3333,102995.838708,100599.505408,0.027,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-03-06),1.0,73.0,0.0225,0.0225,0.0225,vba_interpolate(grille_CT),CT,1,2026-03-17,100682.5,100601.69370915824,problème taux révisable,Titre REV : maturité résiduelle révisée / flux réduit. | Δtaux_interp=0.00039683; Δcoupon_couru=1911.000000; signe_ecart même sens=True; stabilité |Δécart|=0.0088,REV,AUTRE,TRI,R/360,OBL,"CT[1,73,164,192];LT[374,1501,1865,3391,4882,7101,10636]",ATP,"[{""date"": ""2026-03-17"", ""cash"": 100682.5, ""df"": 0.9991974147360091, ""pv"": 100601.69370915824}]",True,False,False,192.0
2026-01-02,9756,bam_piliers,100139.37594,100141.86,-2.4841,ECART,17/12/2025,2028-12-17,74.0,100000.0,2.83,503.1111,100642.48704,100139.37594,0.0276,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-01-02),73.0,136.0,0.022099999999999998,0.0223,0.0221031746031746,vba_interpolate(grille_CT),CT,1,2026-03-17,100707.5,100153.14721261049,problème taux révisable,Titre REV : maturité résiduelle révisée / flux réduit.,REV,AUTRE,TRI,R/360,OBL,"CT[1,73,136,255];LT[437,1564,1928,3454,4945,7164,10699]",ATP,"[{""date"": ""2026-03-17"", ""cash"": 100707.5, ""df"": 0.9944954170504728, ""pv"": 100153.14721261049}]",True,False,False,255.0
2026-03-06,9756,bam_piliers,100621.412791,100623.91,-2.4972,ECART,17/12/2025,2028-12-17,11.0,100000.0,2.83,2484.1111,103105.523891,100621.412791,0.028,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-03-06),1.0,73.0,0.0225,0.0225,0.0225,vba_interpolate(grille_CT),CT,1,2026-03-17,100707.5,100623.72226695824,problème taux révisable,Titre REV : maturité résiduelle révisée / flux réduit. | Δtaux_interp=0.00039683; Δcoupon_couru=1981.000000; signe_ecart même sens=True; stabilité |Δécart|=0.0131,REV,AUTRE,TRI,R/360,OBL,"CT[1,73,164,192];LT[374,1501,1865,3391,4882,7101,10636]",ATP,"[{""date"": ""2026-03-17"", ""cash"": 100707.5, ""df"": 0.9991681083033364, ""pv"": 100623.72226695824}]",True,False,False,192.0
2026-01-02,9757,bam_piliers,100143.765927,100146.25,-2.4841,ECART,17/12/2025,2029-12-17,74.0,100000.0,2.93,520.8889,100664.654827,100143.765927,0.0286,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-01-02),73.0,136.0,0.022099999999999998,0.0223,0.0221031746031746,vba_interpolate(grille_CT),CT,1,2026-03-17,100732.5,100158.25659599801,problème taux révisable,Titre REV : maturité résiduelle révisée / flux réduit.,REV,AUTRE,TRI,R/360,OBL,"CT[1,73,136,255];LT[437,1564,1928,3454,4945,7164,10699]",ATP,"[{""date"": ""2026-03-17"", ""cash"": 100732.5, ""df"": 0.9942993234159582, ""pv"": 100158.25659599801}]",True,False,False,255.0
2026-03-06,9757,bam_piliers,100643.318837,100645.82,-2.5012,ECART,17/12/2025,2029-12-17,11.0,100000.0,2.93,2571.8889,103215.207737,100643.318837,0.029,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-03-06),1.0,73.0,0.0225,0.0225,0.0225,vba_interpolate(grille_CT),CT,1,2026-03-17,100732.5,100645.75231620265,problème taux révisable,Titre REV : maturité résiduelle révisée / flux réduit. | Δtaux_interp=0.00039683; Δcoupon_couru=2051.000000; signe_ecart même sens=True; stabilité |Δécart|=0.0171,REV,AUTRE,TRI,R/360,OBL,"CT[1,73,164,192];LT[374,1501,1865,3391,4882,7101,10636]",ATP,"[{""date"": ""2026-03-17"", ""cash"": 100732.5, ""df"": 0.9991388312233157, ""pv"": 100645.75231620265}]",True,False,False,192.0
2026-01-02,100948,bam_piliers,102941.283466,76870.9,26070.3835,ECART,18/07/2024,2028-07-18,928.0,100000.0,3.52,1620.1644,104561.447866,102941.283466,0.02967,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-01-02),437.0,1564.0,0.023799999999999998,0.0258,0.02467133984028394,vba_interpolate_extrapolate(grille_LT),LT,3,2026-07-18,3520.0,102933.58476530014,problème zéro-coupon,"Moteur ZC : écarts souvent liés à maille courbe, spread ou periodicité coupon.",FIX,ZC,AN,R/R,BSF,"CT[1,73,136,255];LT[437,1564,1928,3454,4945,7164,10699]",ATP,"[{""date"": ""2026-07-18"", ""cash"": 3520.0, ""df"": 0.9843431576550488, ""pv"": 3464.8879149457716}, {""date"": ""2027-07-18"", ""cash"": 3520.0, ""df"": 0.9559792532122414, ""pv"": 3365.0469713070897}, {""date"": ""2028-07-18"", ""cash"": 103520.0, ""df"": 0.9283582870850781, ""pv"": 96103.64987904728}]",False,True,False,255.0
2026-03-06,100948,bam_piliers,103239.210488,77165.19,26074.0205,ECART,18/07/2024,2028-07-18,865.0,100000.0,3.52,2227.726,105466.936488,103239.210488,0.03065,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-03-06),374.0,1501.0,0.024300000000000002,0.0274,0.025650576752440108,vba_interpolate_extrapolate(grille_LT),LT,3,2026-07-18,3520.0,103231.23906305828,problème zéro-coupon,"Moteur ZC : écarts souvent liés à maille courbe, spread ou periodicité coupon. | Δtaux_interp=0.00097924; Δcoupon_couru=607.561600; signe_ecart même sens=True; stabilité |Δécart|=3.6370",FIX,ZC,AN,R/R,BSF,"CT[1,73,164,192];LT[374,1501,1865,3391,4882,7101,10636]",ATP,"[{""date"": ""2026-07-18"", ""cash"": 3520.0, ""df"": 0.9889778624997817, ""pv"": 3481.2020759992315}, {""date"": ""2027-07-18"", ""cash"": 3520.0, ""df"": 0.9595671299663141, ""pv"": 3377.6762974814255}, {""date"": ""2028-07-18"", ""cash"": 103520.0, ""df"": 0.9309540252084391, ""pv"": 96372.36068957762}]",False,True,False,192.0
2026-01-02,100993,bam_piliers,100355.548444,101067.61,-712.0616,ECART,13/06/2025,2030-06-13,1623.0,100000.0,2.8,1557.2603,101912.808744,100355.548444,0.03091,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-01-02),1564.0,1928.0,0.0258,0.0265,0.025913461538461538,vba_interpolate_extrapolate(grille_LT),LT,5,2026-06-13,2800.0,100347.63275018663,problème zéro-coupon,"Moteur ZC : écarts souvent liés à maille courbe, spread ou periodicité coupon.",FIX,ZC,AN,R/R,BSF,"CT[1,73,136,255];LT[437,1564,1928,3454,4945,7164,10699]",ATP,"[{""date"": ""2026-06-13"", ""cash"": 2800.0, ""df"": 0.9865796638923092, ""pv"": 2762.423058898466}, {""date"": ""2027-06-13"", ""cash"": 2800.0, ""df"": 0.9569988300553, ""pv"": 2679.5967241548396}, {""date"": ""2028-06-13"", ""cash"": 2800.0, ""df"": 0.9282275051190264, ""pv"": 2599.037014333274}, {""date"": ""2029-06-13"", ""cash"": 2800.0, ""df"": 0.9003962568206987, ""pv"": 2521.1095190979563}, {""date"": ""2030-06-13"", ""cash"": 102800.0, ""df"": 0.8733994789270632, ""pv"": 89785.4664337021}]",False,True,False,255.0
2026-03-06,100993,bam_piliers,100252.040515,101312.39,-1060.3495,ECART,13/06/2025,2030-06-13,1560.0,100000.0,2.8,2040.5479,102292.588415,100252.040515,0.03253,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-03-06),1501.0,1865.0,0.0274,0.0282,0.027529670329670332,vba_interpolate_extrapolate(grille_LT),LT,5,2026-06-13,2800.0,100243.72756401527,problème zéro-coupon,"Moteur ZC : écarts souvent liés à maille courbe, spread ou periodicité coupon. | Δtaux_interp=0.00161621; Δcoupon_couru=483.287600; signe_ecart même sens=True; stabilité |Δécart|=348.2879",FIX,ZC,AN,R/R,BSF,"CT[1,73,164,192];LT[374,1501,1865,3391,4882,7101,10636]",ATP,"[{""date"": ""2026-06-13"", ""cash"": 2800.0, ""df"": 0.9913548517986335, ""pv"": 2775.7935850361737}, {""date"": ""2027-06-13"", ""cash"": 2800.0, ""df"": 0.9601220805193394, ""pv"": 2688.3418254541502}, {""date"": ""2028-06-13"", ""cash"": 2800.0, ""df"": 0.9297917516137303, ""pv"": 2603.416904518445}, {""date"": ""2029-06-13"", ""cash"": 2800.0, ""df"": 0.9004985342931734, ""pv"": 2521.3958960208856}, {""date"": ""2030-06-13"", ""cash"": 102800.0, ""df"": 0.8721282038228172, ""pv"": 89654.77935298561}]",False,True,False,192.0
2026-01-02,100995,bam_piliers,100431.067303,101098.36,-667.2927,ECART,18/06/2025,2030-06-18,1628.0,100000.0,2.82,1529.7534,101960.820703,100431.067303,0.03085,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-01-02),1564.0,1928.0,0.0258,0.0265,0.025923076923076924,vba_interpolate_extrapolate(grille_LT),LT,5,2026-06-18,2820.0,100423.16352694457,problème zéro-coupon,"Moteur ZC : écarts souvent liés à maille courbe, spread ou periodicité coupon.",FIX,ZC,AN,R/R,BSF,"CT[1,73,136,255];LT[437,1564,1928,3454,4945,7164,10699]",ATP,"[{""date"": ""2026-06-18"", ""cash"": 2820.0, ""df"": 0.9861945954258146, ""pv"": 2781.0687591007973}, {""date"": ""2027-06-18"", ""cash"": 2820.0, ""df"": 0.9566809869775569, ""pv"": 2697.8403832767103}, {""date"": ""2028-06-18"", ""cash"": 2820.0, ""df"": 0.9279733746630712, ""pv"": 2616.884916549861}, {""date"": ""2029-06-18"", ""cash"": 2820.0, ""df"": 0.9002021386846497, ""pv"": 2538.5700310907123}, {""date"": ""2030-06-18"", ""cash"": 102820.0, ""df"": 0.8732620058055485, ""pv"": 89788.79943692649}]",False,True,False,255.0
2026-03-06,100995,bam_piliers,100324.533938,101339.73,-1015.1961,ECART,18/06/2025,2030-06-18,1565.0,100000.0,2.82,2016.4932,102341.027138,100324.533938,0.03247,BAM MAR_JJ / HISTO_COURBE_TAUX (2026-03-06),1501.0,1865.0,0.0274,0.0282,0.02754065934065934,vba_interpolate_extrapolate(grille_LT),LT,5,2026-06-18,2820.0,100316.23295794814,problème zéro-coupon,"Moteur ZC : écarts souvent liés à maille courbe, spread ou periodicité coupon. | Δtaux_interp=0.00161758; Δcoupon_couru=486.739800; signe_ecart même sens=True; stabilité |Δécart|=347.9034",FIX,ZC,AN,R/R,BSF,"CT[1,73,164,192];LT[374,1501,1865,3391,4882,7101,10636]",ATP,"[{""date"": ""2026-06-18"", ""cash"": 2820.0, ""df"": 0.9909366238161865, ""pv"": 2794.441279161646}, {""date"": ""2027-06-18"", ""cash"": 2820.0, ""df"": 0.9597728009687317, ""pv"": 2706.5592987318237}, {""date"": ""2028-06-18"", ""cash"": 2820.0, ""df"": 0.9295076672120758, ""pv"": 2621.211621538054}, {""date"": ""2029-06-18"", ""cash"": 2820.0, ""df"": 0.900275714754013, ""pv"": 2538.7775156063167}, {""date"": ""2030-06-18"", ""cash"": 102820.0, ""df"": 0.8719630737493709, ""pv"": 89655.2432429103}]",False,True,False,192.0
