code,valo_260326,prix_arrondi_260326,ecart_260326,profil_260326,source_prix_260326,source_ecart_260326,valo_260306,prix_arrondi_260306,ecart_260306,profil_260306,source_prix_260306,source_ecart_260306,delta_ecart_premier_vs_second,note
9346,20448.900000,20448.900000,0.000000,FIX/ZC/AN/AN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/ZC/AN/AN/R/R/ORD",20437.210000,20437.010000,-0.200000,FIX/ZC/AN/AN/R/R/ORD,table Valorisation,a corriger (table Valorisation) | FIX/ZC/AN/AN/R/R/ORD,-0.200000,OK ref_date | ecart autre date
9351,47586.440000,47586.430000,-0.010000,FIX/ZC/AN/AN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/ZC/AN/AN/R/R/ORD",47856.080000,47855.950000,-0.130000,FIX/ZC/AN/AN/R/R/ORD,table Valorisation,a corriger (table Valorisation) | FIX/ZC/AN/AN/R/R/ORD,-0.120000,OK ref_date | ecart autre date
9352,100789.640000,100789.640000,0.000000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/ORD",100681.990000,100681.990000,0.000000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/ORD",0.000000,OK les deux dates
9360,101858.380000,101858.380000,0.000000,FIX/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/ORD",101893.210000,101893.210000,0.000000,FIX/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/ORD",0.000000,OK les deux dates
9362,102495.520000,102495.520000,0.000000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/ORD",102331.260000,102331.260000,0.000000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/ORD",0.000000,OK les deux dates
9363,106940.630000,106940.630000,0.000000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/ORD",108292.840000,106697.240000,-1595.600000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,a corriger (table Valorisation) | REV/AA/AN/FIN/R/R/ORD,-1595.600000,OK ref_date | ecart autre date
9369,104116.890000,104116.890000,0.000000,FIX/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/ORD",104248.700000,104248.700000,0.000000,FIX/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/ORD",0.000000,OK les deux dates
9385,102601.610000,102601.610000,0.000000,FIX/AA/AN/FIN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/OBL",102866.560000,102866.560000,0.000000,FIX/AA/AN/FIN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/OBL",0.000000,OK les deux dates
9388,100681.180000,100681.180000,0.000000,REV/AA/AN/FIN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/OBL",100576.710000,100576.710000,0.000000,REV/AA/AN/FIN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/OBL",0.000000,OK les deux dates
9389,102921.620000,102921.620000,0.000000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/ORD",103073.560000,103073.560000,0.000000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/ORD",0.000000,OK les deux dates
9390,101024.820000,101024.820000,0.000000,REV/AA/AN/FIN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/OBL",100823.480000,100824.280000,0.800000,REV/AA/AN/FIN/R/R/OBL,table Valorisation,a corriger (table Valorisation) | REV/AA/AN/FIN/R/R/OBL,0.800000,OK ref_date | ecart autre date
9393,102756.900000,102756.900000,0.000000,FIX/AA/AN/FIN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/OBL",102619.600000,102619.600000,0.000000,FIX/AA/AN/FIN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/OBL",0.000000,OK les deux dates
9394,108707.020000,108707.020000,0.000000,FIX/ZC/AN/AN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/ZC/AN/AN/R/R/ORD",110106.270000,110106.270000,0.000000,FIX/ZC/AN/AN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/ZC/AN/AN/R/R/ORD",0.000000,OK les deux dates
9395,61784.820000,61784.830000,0.010000,FIX/ZC/AN/AN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/ZC/AN/AN/R/R/ORD",62185.420000,62185.340000,-0.080000,FIX/ZC/AN/AN/R/R/ORD,table Valorisation,a corriger (table Valorisation) | FIX/ZC/AN/AN/R/R/ORD,-0.090000,OK ref_date | ecart autre date
9396,40910.430000,40910.430000,0.000000,REV/AA/AN/AN/R/360/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/AN/R/360/ORD",40845.770000,40845.770000,0.000000,REV/AA/AN/AN/R/360/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/AN/R/360/ORD",0.000000,OK les deux dates
9397,102154.430000,102154.430000,0.000000,REV/AA/AN/FIN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/OBL",102001.750000,102001.750000,0.000000,REV/AA/AN/FIN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/OBL",0.000000,OK les deux dates
9398,104394.340000,104394.340000,0.000000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/ORD",104690.720000,104690.720000,0.000000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/ORD",0.000000,OK les deux dates
9399,103401.110000,103401.110000,0.000000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/ORD",103151.490000,103151.490000,0.000000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/ORD",0.000000,OK les deux dates
9402,61299.390000,61299.400000,0.010000,FIX/ZC/AN/AN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/ZC/AN/AN/R/R/ORD",61733.050000,61733.000000,-0.050000,FIX/ZC/AN/AN/R/R/ORD,table Valorisation,a corriger (table Valorisation) | FIX/ZC/AN/AN/R/R/ORD,-0.060000,OK ref_date | ecart autre date
9408,101997.850000,101997.850000,0.000000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/ORD",102372.810000,102372.810000,0.000000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/ORD",0.000000,OK les deux dates
9411,103014.780000,103014.780000,0.000000,FIX/ZC/AN/AN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/ZC/AN/AN/R/R/ORD",104340.560000,104340.480000,-0.080000,FIX/ZC/AN/AN/R/R/ORD,table Valorisation,a corriger (table Valorisation) | FIX/ZC/AN/AN/R/R/ORD,-0.080000,OK ref_date | ecart autre date
9424,75571.470000,75571.470000,0.000000,FIX/ZC/AN/AN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | FIX/ZC/AN/AN/R/R/OBL",76480.770000,76480.660000,-0.110000,FIX/ZC/AN/AN/R/R/OBL,table Valorisation,a corriger (table Valorisation) | FIX/ZC/AN/AN/R/R/OBL,-0.110000,OK ref_date | ecart autre date
9425,100092.070000,100092.070000,0.000000,FIX/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/ORD",100691.470000,100691.470000,0.000000,FIX/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/ORD",0.000000,OK les deux dates
9428,100569.870000,100569.870000,0.000000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/ORD",101035.980000,101035.980000,0.000000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/ORD",0.000000,OK les deux dates
9429,101013.280000,101013.280000,0.000000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/ORD",100814.580000,100815.380000,0.800000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,a corriger (table Valorisation) | REV/AA/AN/FIN/R/R/ORD,0.800000,OK ref_date | ecart autre date
9431,20136.780000,20136.780000,0.000000,FIX/ZC/AN/AN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/ZC/AN/AN/R/R/ORD",20116.560000,20116.230000,-0.330000,FIX/ZC/AN/AN/R/R/ORD,table Valorisation,a corriger (table Valorisation) | FIX/ZC/AN/AN/R/R/ORD,-0.330000,OK ref_date | ecart autre date
9434,62.490000,62.490000,0.000000,FIX/ZC/AN/AN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | FIX/ZC/AN/AN/R/R/OBL",62.640000,62.640000,0.000000,FIX/ZC/AN/AN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | FIX/ZC/AN/AN/R/R/OBL",0.000000,OK les deux dates
9436,98696.490000,98696.480000,-0.010000,FIX/ZC/AN/AN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/ZC/AN/AN/R/R/ORD",99957.970000,99957.960000,-0.010000,FIX/ZC/AN/AN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/ZC/AN/AN/R/R/ORD",0.000000,OK les deux dates
9444,102422.590000,102422.590000,0.000000,FIX/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/ORD",103147.590000,103147.590000,0.000000,FIX/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/ORD",0.000000,OK les deux dates
9452,51263.140000,51263.140000,0.000000,FIX/ZC/AN/AN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/ZC/AN/AN/R/R/ORD",51355.760000,51355.640000,-0.120000,FIX/ZC/AN/AN/R/R/ORD,table Valorisation,a corriger (table Valorisation) | FIX/ZC/AN/AN/R/R/ORD,-0.120000,OK ref_date | ecart autre date
9455,103074.570000,103074.570000,0.000000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/ORD",102819.330000,102819.330000,0.000000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/ORD",0.000000,OK les deux dates
9461,34611.360000,34611.370000,0.010000,FIX/ZC/AN/AN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/ZC/AN/AN/R/R/ORD",34522.860000,34522.870000,0.010000,FIX/ZC/AN/AN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/ZC/AN/AN/R/R/ORD",0.000000,OK les deux dates
9473,68298.270000,68298.270000,0.000000,FIX/ZC/SEM/SEM/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/ZC/SEM/SEM/R/R/ORD",68948.460000,68948.350000,-0.110000,FIX/ZC/SEM/SEM/R/R/ORD,table Valorisation,a corriger (table Valorisation) | FIX/ZC/SEM/SEM/R/R/ORD,-0.110000,OK ref_date | ecart autre date
9487,75765.340000,75765.360000,0.020000,REV/AA/AN/AN/R/360/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/AN/R/360/OBL",75650.480000,75649.450000,-1.030000,REV/AA/AN/AN/R/360/OBL,table Valorisation,a corriger (table Valorisation) | REV/AA/AN/AN/R/360/OBL,-1.050000,OK ref_date | ecart autre date
9488,101073.020000,101073.020000,0.000000,REV/AA/AN/FIN/R/360/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/360/OBL",100868.580000,100869.370000,0.790000,REV/AA/AN/FIN/R/360/OBL,table Valorisation,a corriger (table Valorisation) | REV/AA/AN/FIN/R/360/OBL,0.790000,OK ref_date | ecart autre date
9489,100089.550000,100089.550000,0.000000,FIX/AA/AN/FIN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/OBL",100122.890000,100122.890000,0.000000,FIX/AA/AN/FIN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/OBL",0.000000,OK les deux dates
9491,100609.720000,100609.720000,0.000000,REV/AA/AN/FIN/R/360/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/360/OBL",100499.550000,100500.360000,0.810000,REV/AA/AN/FIN/R/360/OBL,table Valorisation,a corriger (table Valorisation) | REV/AA/AN/FIN/R/360/OBL,0.810000,OK ref_date | ecart autre date
9492,100554.730000,100554.730000,0.000000,REV/AA/AN/FIN/R/360/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/360/OBL",100456.320000,100456.320000,0.000000,REV/AA/AN/FIN/R/360/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/360/OBL",0.000000,OK les deux dates
9496,28502.260000,28502.240000,-0.020000,FIX/ZC/AN/AN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/ZC/AN/AN/R/R/ORD",28492.850000,28492.830000,-0.020000,FIX/ZC/AN/AN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/ZC/AN/AN/R/R/ORD",0.000000,OK les deux dates
9499,96909.500000,96909.500000,0.000000,FIX/AA/AN/FIN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/OBL",100986.180000,100986.180000,0.000000,FIX/AA/AN/FIN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/OBL",0.000000,OK les deux dates
9500,98542.880000,98542.880000,0.000000,FIX/ZC/AN/AN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/ZC/AN/AN/R/R/ORD",99677.670000,99677.660000,-0.010000,FIX/ZC/AN/AN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/ZC/AN/AN/R/R/ORD",-0.010000,OK les deux dates
9502,20420.250000,20420.250000,0.000000,FIX/ZC/AN/AN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | FIX/ZC/AN/AN/R/R/OBL",20385.210000,20384.940000,-0.270000,FIX/ZC/AN/AN/R/R/OBL,table Valorisation,a corriger (table Valorisation) | FIX/ZC/AN/AN/R/R/OBL,-0.270000,OK ref_date | ecart autre date
9518,71573.400000,71573.410000,0.010000,FIX/ZC/AN/AN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | FIX/ZC/AN/AN/R/R/OBL",72248.640000,72248.440000,-0.200000,FIX/ZC/AN/AN/R/R/OBL,table Valorisation,a corriger (table Valorisation) | FIX/ZC/AN/AN/R/R/OBL,-0.210000,OK ref_date | ecart autre date
9523,99141.670000,99141.670000,0.000000,FIX/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/ORD",99378.930000,99378.930000,0.000000,FIX/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/ORD",0.000000,OK les deux dates
9524,100788.030000,100788.030000,0.000000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/ORD",100567.390000,100568.170000,0.780000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,a corriger (table Valorisation) | REV/AA/AN/FIN/R/R/ORD,0.780000,OK ref_date | ecart autre date
9529,97284.410000,97284.410000,0.000000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/ORD",98246.490000,98246.490000,0.000000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/ORD",0.000000,OK les deux dates
9530,98995.360000,98995.360000,0.000000,FIX/AA/AN/FIN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/OBL",99278.080000,99278.080000,0.000000,FIX/AA/AN/FIN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/OBL",0.000000,OK les deux dates
9532,73708.030000,73708.050000,0.020000,REV/AA/AN/AN/R/360/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/AN/R/360/ORD",73632.670000,73632.690000,0.020000,REV/AA/AN/AN/R/360/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/AN/R/360/ORD",0.000000,OK les deux dates
9533,42363.620000,42363.610000,-0.010000,FIX/ZC/AN/AN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/ZC/AN/AN/R/R/ORD",58200.740000,58200.730000,-0.010000,FIX/ZC/AN/AN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/ZC/AN/AN/R/R/ORD",0.000000,OK les deux dates
9534,94301.360000,94301.360000,0.000000,FIX/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/ORD",99842.550000,99842.550000,0.000000,FIX/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/ORD",0.000000,OK les deux dates
9535,98418.270000,98418.270000,0.000000,FIX/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/ORD",101948.980000,101948.980000,0.000000,FIX/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/ORD",0.000000,OK les deux dates
9538,12601.840000,12601.090000,-0.750000,REV/ZC/SEM/SEM/R/360/OBL,table Valorisation,a corriger (table Valorisation) | REV/ZC/SEM/SEM/R/360/OBL,12582.990000,12581.850000,-1.140000,REV/ZC/SEM/SEM/R/360/OBL,table Valorisation,a corriger (table Valorisation) | REV/ZC/SEM/SEM/R/360/OBL,-0.390000,ecart change fortement entre dates
9542,103192.280000,103192.280000,0.000000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/ORD",102957.310000,102957.310000,0.000000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/ORD",0.000000,OK les deux dates
9547,101996.640000,101996.640000,0.000000,REV/AA/AN/FIN/R/360/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/360/OBL",101837.230000,101837.230000,0.000000,REV/AA/AN/FIN/R/360/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/360/OBL",0.000000,OK les deux dates
9549,102805.510000,102805.510000,0.000000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/ORD",102572.150000,102572.150000,0.000000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/ORD",0.000000,OK les deux dates
9567,101003.430000,101003.430000,0.000000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/ORD",100809.840000,100809.840000,0.000000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/ORD",0.000000,OK les deux dates
9571,100939.860000,100939.860000,0.000000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/ORD",100750.530000,100750.530000,0.000000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/ORD",0.000000,OK les deux dates
9572,100438.350000,100438.350000,0.000000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/ORD",100245.400000,100246.330000,0.930000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,a corriger (table Valorisation) | REV/AA/AN/FIN/R/R/ORD,0.930000,OK ref_date | ecart autre date
9576,100046.070000,100046.070000,0.000000,REV/AA/AN/FIN/R/360/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/360/OBL",105018.410000,104815.930000,-202.480000,REV/AA/AN/FIN/R/360/OBL,table Valorisation,a corriger (table Valorisation) | REV/AA/AN/FIN/R/360/OBL,-202.480000,OK ref_date | ecart autre date
9580,8342.070000,8342.070000,0.000000,REV/AA/TRI/TRI/R/360/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/TRI/TRI/R/360/ORD",16795.870000,16795.780000,-0.090000,REV/AA/TRI/TRI/R/360/ORD,table Valorisation,a corriger (table Valorisation) | REV/AA/TRI/TRI/R/360/ORD,-0.090000,OK ref_date | ecart autre date
9582,102908.580000,102908.580000,0.000000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/ORD",102672.630000,102672.630000,0.000000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/ORD",0.000000,OK les deux dates
9593,100748.680000,100748.680000,0.000000,REV/AA/AN/FIN/R/360/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/360/ORD",100636.990000,100637.760000,0.770000,REV/AA/AN/FIN/R/360/ORD,table Valorisation,a corriger (table Valorisation) | REV/AA/AN/FIN/R/360/ORD,0.770000,OK ref_date | ecart autre date
9596,116168.520000,116168.520000,0.000000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/ORD",117028.010000,117028.010000,0.000000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/ORD",0.000000,OK les deux dates
9600,103782.020000,103782.020000,0.000000,FIX/AA/AN/FIN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/OBL",104705.080000,104705.080000,0.000000,FIX/AA/AN/FIN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/OBL",0.000000,OK les deux dates
9602,100942.510000,100942.510000,0.000000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/ORD",100758.060000,100758.060000,0.000000,REV/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/R/ORD",0.000000,OK les deux dates
9606,100551.750000,100551.750000,0.000000,REV/AA/AN/AN/R/360/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/AN/R/360/OBL",100455.070000,100455.880000,0.810000,REV/AA/AN/AN/R/360/OBL,table Valorisation,a corriger (table Valorisation) | REV/AA/AN/AN/R/360/OBL,0.810000,OK ref_date | ecart autre date
9607,105521.740000,105521.740000,0.000000,FIX/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/ORD",105870.690000,105870.690000,0.000000,FIX/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/ORD",0.000000,OK les deux dates
9614,107048.070000,107048.070000,0.000000,FIX/AA/AN/FIN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/OBL",108634.870000,108634.870000,0.000000,FIX/AA/AN/FIN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/OBL",0.000000,OK les deux dates
9615,102139.970000,102139.970000,0.000000,REV/AA/AN/FIN/R/360/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/360/OBL",101984.270000,101984.270000,0.000000,REV/AA/AN/FIN/R/360/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/360/OBL",0.000000,OK les deux dates
9619,101678.800000,101678.800000,0.000000,REV/AA/AN/AN/R/360/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/AN/R/360/OBL",101537.530000,101537.530000,0.000000,REV/AA/AN/AN/R/360/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/AN/R/360/OBL",0.000000,OK les deux dates
9625,103192.870000,103192.870000,0.000000,REV/AA/AN/FIN/R/360/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/360/OBL",102960.110000,102960.110000,0.000000,REV/AA/AN/FIN/R/360/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/FIN/R/360/OBL",0.000000,OK les deux dates
9626,104558.790000,104558.790000,0.000000,FIX/ZC/AN/AN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | FIX/ZC/AN/AN/R/R/OBL",105031.630000,105031.590000,-0.040000,FIX/ZC/AN/AN/R/R/OBL,table Valorisation,a corriger (table Valorisation) | FIX/ZC/AN/AN/R/R/OBL,-0.040000,OK ref_date | ecart autre date
9627,102034.720000,102034.720000,0.000000,REV/AA/AN/AN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/AN/R/R/OBL",101890.940000,101890.940000,0.000000,REV/AA/AN/AN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | REV/AA/AN/AN/R/R/OBL",0.000000,OK les deux dates
9634,106141.240000,106141.240000,0.000000,FIX/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/ORD",108286.740000,108286.740000,0.000000,FIX/AA/AN/FIN/R/R/ORD,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/ORD",0.000000,OK les deux dates
9637,103234.860000,103234.860000,0.000000,FIX/AA/AN/FIN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/OBL",104843.620000,104843.620000,0.000000,FIX/AA/AN/FIN/R/R/OBL,table Valorisation,"acceptable (tolérance ±0,02) | FIX/AA/AN/FIN/R/R/OBL",0.000000,OK les deux dates
